post_id,year,price,beds,word
pre2013_28810,2010,840,NA,beautiful
5503993978,2016,3950,4,beautiful
pre2013_157912,2006,900,1,beautiful
pre2013_146612,2006,1150,3,beautiful
pre2013_2134,2006,1595,2,beautiful
pre2013_2472,2006,1595,2,beautiful
pre2013_34162,2011,1750,5,beautiful
pre2013_57033,2012,3900,3,beautiful
pre2013_159932,2007,1000,NA,beautiful
pre2013_44647,2011,2000,4,beautiful
pre2013_158219,2006,2000,2,beautiful
pre2013_3833,2008,1300,0,beautiful
pre2013_156626,2006,1850,1,beautiful
pre2013_28597,2008,2225,2,beautiful
pre2013_162818,2006,2550,3,beautiful
pre2013_49714,2012,6975,3,beautiful
pre2013_151383,2006,3000,4,beautiful
pre2013_6860,2009,1050,2,beautiful
5449235459,2016,3600,1,beautiful
pre2013_163413,2006,2395,4,beautiful
pre2013_52352,2012,6775,4,beautiful
4905901954,2015,2000,1,beautiful
pre2013_163976,2006,795,0,beautiful
pre2013_164564,2006,750,NA,beautiful
4634187660,2014,2450,1,beautiful
pre2013_164695,2006,2100,3,beautiful
pre2013_26408,2007,940,1,beautiful
pre2013_159425,2006,1650,3,beautiful
pre2013_83952,2006,1850,2,beautiful
pre2013_156547,2006,1850,1,beautiful
pre2013_80377,2007,950,2,beautiful
pre2013_61401,2012,2400,6,beautiful
pre2013_42762,2011,3400,2,beautiful
6604557809,2018,3842,2,beautiful
6604557809,2018,3842,2,beautiful
5503975391,2016,3250,3,beautiful
6483830794,2018,2744,2,beautiful
pre2013_79105,2008,2000,5,beautiful
4600460412,2014,2458,1,beautiful
pre2013_13702,2012,950,1,beautiful
6412899425,2017,2019,NA,beautiful
5493086984,2016,5754,2,beautiful
pre2013_77713,2009,1600,3,beautiful
3562513164,2013,1625,1,beautiful
pre2013_51671,2012,6755,4,beautiful
4848451256,2015,2250,3,beautiful
pre2013_153577,2007,1500,2,beautiful
pre2013_9280,2011,1095,1,beautiful
5545454090,2016,1850,NA,beautiful
4569330661,2014,4100,1,beautiful
6350405130,2017,1900,1,beautiful
pre2013_12388,2011,1950,2,beautiful
5635470819,2016,3795,2,beautiful
4656019888,2014,2499,1,beautiful
pre2013_40917,2011,6975,3,beautiful
5537885916,2016,789,3,beautiful
pre2013_1322,2006,1575,3,beautiful
5514632558,2016,3500,3,beautiful
5790923256,2016,900,1,beautiful
6388306902,2017,700,3,beautiful
pre2013_69800,2012,1494,2,beautiful
6574503082,2018,3643,2,beautiful
5536681657,2016,3875,2,beautiful
pre2013_70160,2012,2190,NA,beautiful
4030497531,2013,1000,1,beautiful
5626507007,2016,3350,3,beautiful
5270150260,2015,2300,3,beautiful
6447112715,2018,2774,2,beautiful
pre2013_97134,2004,2185,2,beautiful
pre2013_116708,2001,1298,0,beautiful
pre2013_116672,2001,1450,0,beautiful
pre2013_116706,2001,1650,1,beautiful
pre2013_97660,2004,3900,2,beautiful
pre2013_98572,2004,1950,1,beautiful
pre2013_88617,2004,2500,1,beautiful
pre2013_89109,2004,1900,1,beautiful
pre2013_89070,2004,2500,1,beautiful
pre2013_146950,2006,2140,1,beautiful
pre2013_29347,2011,2868,1,beautiful
pre2013_100655,2004,1950,1,beautiful
pre2013_100790,2004,2185,2,beautiful
pre2013_119586,2004,2800,2,beautiful
pre2013_120074,2004,2600,2,beautiful
pre2013_157294,2006,2565,1,beautiful
pre2013_537,2006,2600,1,beautiful
pre2013_25021,2006,2295,1,beautiful
pre2013_102845,2004,2750,2,beautiful
pre2013_102961,2004,1950,1,beautiful
pre2013_147825,2006,2700,1,beautiful
pre2013_95302,2004,1850,1,beautiful
pre2013_124987,2004,1850,1,beautiful
pre2013_83530,2006,2250,1,beautiful
pre2013_91818,2004,1935,1,beautiful
pre2013_93183,2004,2600,1,beautiful
5414824499,2016,3595,1,beautiful
5414337069,2016,3595,1,beautiful
pre2013_25786,2007,2680,2,beautiful
pre2013_93727,2004,3400,2,beautiful
pre2013_94394,2004,2000,1,beautiful
pre2013_124012,2004,2000,1,beautiful
pre2013_94688,2004,2100,1,beautiful
pre2013_94809,2004,2150,1,beautiful
pre2013_94876,2004,2000,1,beautiful
pre2013_95149,2004,2000,1,beautiful
pre2013_95392,2004,2000,1,beautiful
pre2013_125139,2004,3400,2,beautiful
pre2013_95771,2004,3200,2,beautiful
pre2013_155424,2012,2450,1,beautiful
pre2013_155365,2012,4500,2,beautiful
pre2013_95893,2004,1795,1,beautiful
pre2013_145106,2006,2500,1,beautiful
pre2013_96086,2004,3400,2,beautiful
pre2013_96276,2004,2185,2,beautiful
pre2013_96417,2004,1895,1,beautiful
pre2013_48041,2012,3945,2,beautiful
pre2013_96669,2004,3200,2,beautiful
5413994396,2016,1898,2,beautiful
pre2013_7305,2008,3995,2,beautiful
pre2013_2228,2008,2950,1,beautiful
pre2013_71353,2012,2774,1,beautiful
pre2013_146,2006,1700,1,beautiful
pre2013_79057,2008,6250,2,beautiful
pre2013_97897,2004,3900,2,beautiful
pre2013_21608,2012,3100,1,beautiful
pre2013_50480,2012,2395,1,beautiful
5400547731,2016,6895,2,beautiful
pre2013_98380,2004,2200,2,beautiful
pre2013_98396,2004,3900,2,beautiful
pre2013_98651,2004,2440,1,beautiful
5302395033,2015,4001,1,beautiful
4252868176,2013,3095,2,beautiful
pre2013_158146,2006,2750,2,beautiful
pre2013_29715,2011,2395,2,beautiful
pre2013_130334,2004,1950,1,beautiful
pre2013_53330,2012,3400,1,beautiful
pre2013_30678,2011,5000,2,beautiful
pre2013_48979,2012,2800,1,beautiful
5673911520,2016,4800,2,beautiful
pre2013_1801,2006,2600,1,beautiful
pre2013_102508,2004,3200,2,beautiful
pre2013_102771,2004,3200,2,beautiful
pre2013_22038,2012,4567,2,beautiful
pre2013_82723,2006,4699,2,beautiful
pre2013_133633,2005,2900,2,beautiful
pre2013_155606,2006,2256,1,beautiful
pre2013_57308,2012,2704,1,beautiful
pre2013_135368,2005,2700,2,beautiful
pre2013_135647,2005,1400,NA,beautiful
4934946644,2015,4800,2,beautiful
pre2013_143002,2005,2600,0,beautiful
pre2013_37996,2011,4240,2,beautiful
5360847474,2016,6800,2,beautiful
pre2013_69929,2012,1799,0,beautiful
5419044424,2016,3405,1,beautiful
pre2013_25301,2007,2500,1,beautiful
5077391497,2015,3343,0,beautiful
pre2013_50230,2012,2570,1,beautiful
pre2013_21229,2012,7000,3,beautiful
pre2013_32125,2011,5500,2,beautiful
5729754101,2016,5495,1,beautiful
5155932917,2015,6700,2,beautiful
pre2013_43192,2011,3183,1,beautiful
pre2013_62816,2012,6000,NA,beautiful
pre2013_80454,2007,2950,1,beautiful
pre2013_147761,2006,4699,2,beautiful
5303650332,2015,3795,1,beautiful
pre2013_46229,2011,3450,1,beautiful
pre2013_145089,2006,4200,2,beautiful
pre2013_66971,2012,4200,2,beautiful
pre2013_48029,2012,2395,1,beautiful
pre2013_45056,2011,3000,1,beautiful
5371287819,2015,2463,0,beautiful
pre2013_29750,2011,1899,1,beautiful
pre2013_145372,2006,2150,1,beautiful
6296811495,2017,3530,1,beautiful
pre2013_13584,2012,3500,1,beautiful
pre2013_2199,2008,1000,0,beautiful
pre2013_49862,2012,4500,2,beautiful
pre2013_50221,2012,3350,1,beautiful
pre2013_21133,2012,3800,2,beautiful
5079704177,2015,3950,1,beautiful
5716382705,2016,3327,1,beautiful
5727038701,2016,5000,2,beautiful
pre2013_50491,2012,6249,2,beautiful
5460060823,2016,4995,2,beautiful
pre2013_63616,2012,3650,2,beautiful
4251520197,2013,2450,1,beautiful
3844673494,2013,2189,0,beautiful
3844808122,2013,2940,1,beautiful
4927017128,2015,3295,0,beautiful
pre2013_146538,2006,2350,1,beautiful
6296806174,2017,3450,0,beautiful
pre2013_30676,2011,3000,1,beautiful
6578469875,2018,3795,1,beautiful
4257822905,2013,3095,2,beautiful
pre2013_153934,2007,2995,2,beautiful
5258438316,2015,5685,2,beautiful
4946001229,2015,4750,2,beautiful
pre2013_53062,2012,2700,1,beautiful
6503882698,2018,3855,1,beautiful
5371273551,2015,4785,2,beautiful
5673924887,2016,5148,2,beautiful
pre2013_30704,2011,2495,1,beautiful
pre2013_69423,2012,4196,2,beautiful
5608957359,2016,3215,NA,beautiful
5608883678,2016,3998,1,beautiful
5617821749,2016,3495,1,beautiful
4689198540,2014,5500,2,beautiful
pre2013_19480,2012,3950,2,beautiful
5774768399,2016,3635,1,beautiful
5606783124,2016,3100,1,beautiful
6531234915,2018,3400,1,beautiful
5066084531,2015,6500,2,beautiful
pre2013_77414,2009,3100,1,beautiful
5171295435,2015,4384,1,beautiful
4926998521,2015,3795,1,beautiful
pre2013_68976,2012,3800,2,beautiful
pre2013_10292,2012,2395,1,beautiful
4227401143,2013,3700,1,beautiful
4667304352,2014,3200,2,beautiful
pre2013_69944,2012,4079,2,beautiful
pre2013_77827,2008,4350,2,beautiful
4865836664,2015,3078,NA,beautiful
pre2013_43596,2011,3450,1,beautiful
4898202852,2015,3795,1,beautiful
3534210283,2013,3995,1,beautiful
pre2013_17906,2012,2700,1,beautiful
pre2013_38370,2011,7200,2,beautiful
5269302473,2015,3048,0,beautiful
pre2013_81818,2007,2580,NA,beautiful
4901156763,2015,3295,0,beautiful
pre2013_81152,2007,4500,2,beautiful
pre2013_3767,2008,2850,1,beautiful
4956584428,2015,3200,1,beautiful
4959150998,2015,5250,2,beautiful
5400302844,2016,7000,2,beautiful
5043346097,2015,6500,2,beautiful
5716419737,2016,3795,1,beautiful
4325308706,2014,5500,2,beautiful
5291326191,2015,2827,0,beautiful
5703759006,2016,3450,1,beautiful
5400370224,2016,7000,2,beautiful
4924613934,2015,2695,0,beautiful
6458938177,2018,4197,1,beautiful
5615267254,2016,4100,1,beautiful
pre2013_39421,2011,3400,1,beautiful
pre2013_37006,2011,3300,4,beautiful
4966925072,2015,1700,2,beautiful
5167868575,2015,4500,4,beautiful
pre2013_62363,2012,1550,2,beautiful
pre2013_164540,2006,1400,2,beautiful
pre2013_68346,2012,4500,3,beautiful
5429831557,2016,1600,2,beautiful
pre2013_16442,2012,1925,NA,beautiful
pre2013_80351,2007,1850,3,beautiful
pre2013_162384,2006,1520,2,beautiful
5043506986,2015,5250,3,beautiful
pre2013_10204,2011,1850,4,beautiful
pre2013_37008,2011,4200,4,beautiful
pre2013_164071,2006,1600,3,beautiful
pre2013_61072,2012,1950,2,beautiful
4936292997,2015,1495,2,beautiful
pre2013_72155,2012,2850,4,beautiful
5302363229,2015,1100,2,beautiful
4834947375,2015,12500,4,beautiful
pre2013_77011,2010,2400,3,beautiful
pre2013_71267,2012,1450,2,beautiful
pre2013_43447,2011,3200,4,beautiful
pre2013_60685,2012,1425,3,beautiful
pre2013_60345,2012,2750,3,beautiful
pre2013_59443,2012,2050,2,beautiful
5570834720,2016,1625,2,beautiful
pre2013_79415,2008,1100,1,beautiful
pre2013_22899,2012,1450,2,beautiful
pre2013_35303,2011,1950,2,beautiful
4939593829,2015,2195,3,beautiful
5672631966,2016,3750,3,beautiful
5403395432,2016,1500,3,beautiful
5615455861,2016,2800,3,beautiful
pre2013_27606,2007,1195,1,beautiful
5774528244,2016,3800,3,beautiful
pre2013_29661,2011,1650,2,beautiful
pre2013_70721,2012,1500,3,beautiful
pre2013_22898,2012,1550,2,beautiful
pre2013_132011,2004,1600,3,beautiful
pre2013_71266,2012,1550,2,beautiful
pre2013_79414,2008,1495,2,beautiful
pre2013_64702,2012,3200,3,beautiful
5718361438,2016,3800,3,beautiful
4137858797,2013,2995,3,beautiful
pre2013_81057,2007,3400,4,beautiful
pre2013_124419,2004,1200,2,beautiful
pre2013_68263,2012,4500,3,beautiful
pre2013_163715,2006,1600,3,beautiful
pre2013_139628,2005,1850,3,beautiful
4580788098,2014,1795,2,beautiful
pre2013_143630,2005,745,1,beautiful
4855471477,2015,3000,3,beautiful
pre2013_70299,2012,1235,1,beautiful
pre2013_32982,2011,1000,1,beautiful
pre2013_56343,2012,1450,3,beautiful
pre2013_64284,2012,1950,2,beautiful
5614805686,2016,6000,5,beautiful
pre2013_25999,2007,3000,NA,beautiful
pre2013_162164,2006,1850,3,beautiful
4894365781,2015,1400,1,beautiful
6457341727,2018,1675,1,beautiful
6287067963,2017,2100,2,beautiful
pre2013_46899,2011,2200,3,beautiful
4622905266,2014,3300,4,beautiful
pre2013_33941,2011,4200,4,beautiful
pre2013_158135,2006,1395,2,beautiful
pre2013_56303,2012,1280,3,beautiful
pre2013_128744,2004,1450,2,beautiful
pre2013_118628,2004,895,2,beautiful
pre2013_67583,2012,1300,1,beautiful
pre2013_23292,2012,2100,3,beautiful
pre2013_115723,2004,895,1,beautiful
pre2013_159205,2006,1750,3,beautiful
pre2013_22903,2012,2611,3,beautiful
pre2013_56432,2012,3400,3,beautiful
6379120350,2017,3306,1,beautiful
pre2013_10928,2012,2095,1,beautiful
4261513734,2013,2620,2,beautiful
pre2013_115174,2004,1195,2,beautiful
pre2013_29818,2011,1338,1,beautiful
pre2013_115155,2004,1800,2,beautiful
pre2013_55140,2012,2200,2,beautiful
6483265868,2018,2375,2,beautiful
pre2013_45510,2011,1598,2,beautiful
5587631588,2016,2524,1,beautiful
pre2013_130520,2004,1295,2,beautiful
pre2013_29798,2011,1100,1,beautiful
pre2013_123227,2004,1695,2,beautiful
6455330371,2018,2942,2,beautiful
4845165424,2015,3050,2,beautiful
pre2013_62877,2012,2250,2,beautiful
4442074256,2014,2118,2,beautiful
pre2013_157045,2006,1650,2,beautiful
pre2013_2435,2010,1359,1,beautiful
5419052677,2016,3720,2,beautiful
pre2013_59197,2012,1450,2,beautiful
pre2013_61251,2012,3900,4,beautiful
pre2013_120354,2004,1600,2,beautiful
pre2013_62104,2012,2980,NA,beautiful
pre2013_120330,2004,2350,3,beautiful
pre2013_11779,2011,1735,1,beautiful
4834974626,2015,2338,2,beautiful
pre2013_7128,2008,1450,1,beautiful
pre2013_113595,2004,950,1,beautiful
5505583366,2016,1895,1,beautiful
pre2013_115765,2004,995,1,beautiful
pre2013_154457,2007,2950,3,beautiful
pre2013_161898,2006,1209,1,beautiful
pre2013_58071,2012,1903,1,beautiful
pre2013_54501,2012,1790,2,beautiful
pre2013_22703,2012,1402,0,beautiful
pre2013_134994,2005,1150,2,beautiful
4845179326,2015,3175,1,beautiful
pre2013_121232,2004,1700,2,beautiful
pre2013_50901,2012,1394,0,beautiful
pre2013_113611,2004,975,1,beautiful
5077360145,2015,4500,3,beautiful
pre2013_8355,2011,1095,1,beautiful
pre2013_2448,2010,1210,1,beautiful
5043412749,2015,3800,3,beautiful
5647074252,2016,2795,2,beautiful
pre2013_69073,2012,1985,1,beautiful
4845163975,2015,2510,1,beautiful
pre2013_118266,2004,950,1,beautiful
pre2013_9427,2011,1129,0,beautiful
pre2013_19640,2012,1760,1,beautiful
5465639262,2016,3300,2,beautiful
pre2013_15004,2012,1730,1,beautiful
pre2013_160246,2006,1500,2,beautiful
pre2013_141773,2005,1050,2,beautiful
5460190360,2016,2996,1,beautiful
pre2013_127192,2004,1085,2,beautiful
4600512238,2014,1380,0,beautiful
pre2013_65770,2012,2200,1,beautiful
pre2013_45569,2011,1867,2,beautiful
pre2013_118233,2004,895,1,beautiful
4028339866,2013,2850,3,beautiful
pre2013_113735,2004,1195,2,beautiful
pre2013_34192,2011,2257,NA,beautiful
5467864520,2016,4335,2,beautiful
pre2013_137475,2005,850,1,beautiful
5785510704,2016,3450,2,beautiful
pre2013_122476,2004,2500,4,beautiful
pre2013_157491,2006,995,1,beautiful
5496169820,2016,2399,2,beautiful
pre2013_2217,2008,1821,1,beautiful
pre2013_14547,2012,2041,2,beautiful
pre2013_25471,2007,1800,2,beautiful
pre2013_65240,2012,2500,3,beautiful
5796459294,2016,4250,3,beautiful
pre2013_55445,2012,2800,3,beautiful
pre2013_160495,2006,1350,1,beautiful
pre2013_55847,2012,1784,1,beautiful
pre2013_121098,2004,900,1,beautiful
5077400732,2015,2967,2,beautiful
pre2013_138875,2005,845,1,beautiful
pre2013_64036,2012,1650,1,beautiful
pre2013_29844,2011,1578,2,beautiful
5291347944,2015,1955,1,beautiful
pre2013_114486,2004,995,1,beautiful
pre2013_65316,2012,2000,2,beautiful
pre2013_70913,2012,1502,0,beautiful
pre2013_57714,2012,2395,2,beautiful
pre2013_14513,2012,4900,4,beautiful
pre2013_19298,2012,4900,4,beautiful
pre2013_8495,2011,1748,2,beautiful
pre2013_113797,2004,1195,2,beautiful
pre2013_58053,2012,1450,2,beautiful
pre2013_4334,2008,2650,3,beautiful
pre2013_29862,2011,1450,1,beautiful
5628059309,2016,3800,1,beautiful
pre2013_56128,2012,2137,1,beautiful
4623054341,2014,1800,1,beautiful
pre2013_55860,2012,1999,2,beautiful
5793258368,2016,3985,3,beautiful
5752421342,2016,2758,2,beautiful
5570991233,2016,3633,2,beautiful
pre2013_138518,2005,1645,2,beautiful
pre2013_23715,2012,1402,0,beautiful
pre2013_11820,2011,1630,1,beautiful
pre2013_112815,2004,1050,2,beautiful
pre2013_60104,2012,2140,2,beautiful
4977646637,2015,2189,1,beautiful
pre2013_41588,2011,1550,2,beautiful
pre2013_114126,2004,895,1,beautiful
pre2013_91347,2004,900,1,beautiful
pre2013_161674,2006,925,0,beautiful
5739678306,2016,4500,3,beautiful
5032582161,2015,3599,3,beautiful
pre2013_59198,2012,2100,3,beautiful
5606955277,2016,5295,3,beautiful
4262921822,2013,2545,2,beautiful
pre2013_63639,2012,1858,2,beautiful
pre2013_78681,2008,2090,2,beautiful
pre2013_38774,2011,3300,3,beautiful
pre2013_45532,2011,1450,1,beautiful
pre2013_113747,2004,1550,3,beautiful
pre2013_114084,2004,965,1,beautiful
pre2013_26649,2007,900,1,beautiful
pre2013_114072,2004,1650,3,beautiful
5830623394,2016,2458,2,beautiful
pre2013_75784,2012,1680,2,beautiful
pre2013_58846,2012,1730,1,beautiful
5603590229,2016,1875,1,beautiful
4834847591,2015,3875,2,beautiful
5481618723,2016,2231,0,beautiful
pre2013_133959,2005,1060,1,beautiful
pre2013_115941,2004,895,1,beautiful
pre2013_16656,2012,2395,3,beautiful
pre2013_13523,2012,1400,1,beautiful
pre2013_76812,2010,1850,3,beautiful
pre2013_142332,2005,950,1,beautiful
pre2013_117982,2004,960,1,beautiful
pre2013_46310,2011,4995,4,beautiful
5066177843,2015,2500,2,beautiful
pre2013_67079,2012,1717,1,beautiful
pre2013_51563,2012,1665,1,beautiful
5774677980,2016,2314,1,beautiful
pre2013_47042,2011,2295,2,beautiful
pre2013_11588,2011,1808,2,beautiful
5536612841,2016,2456,1,beautiful
pre2013_28072,2008,2300,2,beautiful
6341137381,2017,2960,2,beautiful
pre2013_52481,2012,2395,3,beautiful
5547494516,2016,1870,1,beautiful
6559304286,2018,2995,2,beautiful
pre2013_28606,2008,2125,2,beautiful
pre2013_40338,2011,1406,1,beautiful
pre2013_114554,2004,895,1,beautiful
5570948070,2016,2623,1,beautiful
pre2013_124837,2004,1600,2,beautiful
pre2013_114257,2004,1935,2,beautiful
5410752740,2016,2773,2,beautiful
5606285689,2016,5800,4,beautiful
pre2013_35984,2011,2110,2,beautiful
pre2013_142936,2005,975,1,beautiful
pre2013_128674,2004,1095,2,beautiful
4946060221,2015,2690,1,beautiful
pre2013_55133,2012,1563,1,beautiful
pre2013_2080,2006,1225,1,beautiful
5717086476,2016,3995,3,beautiful
pre2013_122006,2004,895,1,beautiful
4935168371,2015,3140,2,beautiful
pre2013_21956,2012,1944,2,beautiful
5382567062,2016,2402,1,beautiful
pre2013_44433,2011,1475,1,beautiful
5429281520,2016,2185,1,beautiful
pre2013_115014,2004,895,1,beautiful
5171332732,2015,2923,2,beautiful
pre2013_68008,2012,3200,2,beautiful
4834978982,2015,3050,2,beautiful
5470709624,2016,2427,1,beautiful
pre2013_78616,2008,1425,2,beautiful
5763507241,2016,2319,1,beautiful
pre2013_160513,2006,1600,2,beautiful
pre2013_114426,2004,1295,2,beautiful
pre2013_82887,2006,1640,2,beautiful
5382564091,2016,2669,2,beautiful
pre2013_18552,2012,1895,2,beautiful
pre2013_31351,2011,1200,3,beautiful
4253451953,2013,2795,3,beautiful
pre2013_45571,2011,1485,NA,beautiful
pre2013_53732,2012,1790,2,beautiful
pre2013_22986,2012,1795,2,beautiful
pre2013_80924,2007,2400,3,beautiful
4656045016,2014,2120,1,beautiful
4946011340,2015,3245,2,beautiful
pre2013_49938,2012,1394,0,beautiful
pre2013_112920,2004,975,1,beautiful
pre2013_36366,2011,3500,3,beautiful
pre2013_141248,2005,1395,2,beautiful
pre2013_161100,2006,2100,2,beautiful
4634256015,2014,3950,3,beautiful
4797389889,2014,2235,2,beautiful
5504011519,2016,1870,1,beautiful
pre2013_118074,2004,2295,3,beautiful
pre2013_54814,2012,1999,2,beautiful
pre2013_9072,2011,2400,3,beautiful
pre2013_18338,2012,1394,0,beautiful
pre2013_45126,2011,4250,4,beautiful
4689776574,2014,2750,2,beautiful
4656068912,2014,2366,1,beautiful
5815051988,2016,2890,2,beautiful
pre2013_134207,2005,1795,2,beautiful
4855535596,2015,2420,1,beautiful
5819651695,2016,2895,2,beautiful
pre2013_162038,2006,1300,2,beautiful
5514477980,2016,2898,2,beautiful
5761567090,2016,3995,3,beautiful
pre2013_47463,2012,1740,2,beautiful
6341139011,2017,2805,1,beautiful
6307663158,2017,1820,0,beautiful
pre2013_11792,2011,2024,2,beautiful
pre2013_114643,2004,1195,2,beautiful
pre2013_113356,2004,1250,1,beautiful
pre2013_63261,2012,2295,2,beautiful
pre2013_86116,2003,850,1,beautiful
pre2013_64424,2012,2032,2,beautiful
pre2013_159472,2006,1270,1,beautiful
5615204092,2016,2675,2,beautiful
5449502874,2016,2960,1,beautiful
pre2013_129056,2004,1050,1,beautiful
4946062337,2015,2900,3,beautiful
pre2013_118390,2004,1250,1,beautiful
5066213076,2015,2825,1,beautiful
pre2013_113376,2004,1600,2,beautiful
pre2013_36418,2011,1450,1,beautiful
5780899309,2016,4800,3,beautiful
5503950597,2016,2399,2,beautiful
6597345526,2018,4398,3,beautiful
pre2013_3722,2008,2120,2,beautiful
pre2013_15098,2012,1730,1,beautiful
pre2013_160790,2006,1275,1,beautiful
pre2013_21501,2012,1558,1,beautiful
6305922140,2017,3390,2,beautiful
pre2013_58820,2012,1375,1,beautiful
4658340674,2014,1648,1,beautiful
pre2013_114262,2004,965,1,beautiful
6305868972,2017,3390,2,beautiful
pre2013_160722,2006,2950,3,beautiful
pre2013_86488,2003,1750,3,beautiful
pre2013_38006,2011,1675,1,beautiful
pre2013_38011,2011,2125,2,beautiful
pre2013_17758,2012,2700,4,beautiful
5780875463,2016,3985,3,beautiful
5615328229,2016,3995,4,beautiful
pre2013_139832,2005,1310,1,beautiful
pre2013_26940,2007,1725,1,beautiful
5774761483,2016,3795,3,beautiful
pre2013_45193,2011,1475,1,beautiful
5731228949,2016,4295,3,beautiful
4855550269,2015,2365,1,beautiful
pre2013_142853,2005,960,1,beautiful
5449561886,2016,1800,1,beautiful
pre2013_15965,2012,1700,2,beautiful
pre2013_65256,2012,2600,3,beautiful
pre2013_71432,2012,20108,2,beautiful
pre2013_161995,2006,1500,2,beautiful
4988508999,2015,2083,1,beautiful
pre2013_160065,2007,3200,3,beautiful
5547464484,2016,2249,1,beautiful
pre2013_38023,2011,2057,1,beautiful
pre2013_43229,2011,3500,4,beautiful
pre2013_49546,2012,1395,1,beautiful
5302365399,2015,3184,2,beautiful
pre2013_157432,2006,2100,3,beautiful
pre2013_70440,2012,2495,2,beautiful
pre2013_38046,2011,1798,2,beautiful
pre2013_79173,2008,3300,3,beautiful
5525493080,2016,3640,2,beautiful
pre2013_144839,2005,1550,2,beautiful
pre2013_33225,2011,2295,2,beautiful
4988576219,2015,3270,2,beautiful
pre2013_65319,2012,2599,1,beautiful
5966087116,2017,2900,2,beautiful
4270054127,2014,2800,2,beautiful
pre2013_54856,2012,1175,0,beautiful
pre2013_6252,2009,1095,1,beautiful
pre2013_113650,2004,975,1,beautiful
4645089932,2014,1930,1,beautiful
4030437603,2013,3650,3,beautiful
pre2013_142841,2005,1060,2,beautiful
5591271118,2016,1875,1,beautiful
pre2013_54855,2012,1400,1,beautiful
pre2013_60873,2012,2795,2,beautiful
pre2013_86492,2003,975,1,beautiful
pre2013_66607,2012,1711,1,beautiful
pre2013_134373,2005,1100,NA,beautiful
pre2013_62520,2012,5200,4,beautiful
pre2013_114909,2004,895,1,beautiful
pre2013_138793,2005,850,1,beautiful
pre2013_62105,2012,2980,NA,beautiful
pre2013_157067,2006,925,0,beautiful
pre2013_72290,2012,1575,1,beautiful
3753887576,2013,1375,0,beautiful
pre2013_12477,2011,1550,1,beautiful
pre2013_53661,2012,1600,1,beautiful
5716398396,2016,1995,0,beautiful
5412961352,2016,2195,0,beautiful
6341979605,2017,2150,NA,beautiful
4797547281,2015,1995,0,beautiful
5796299770,2016,7250,3,beautiful
pre2013_164536,2006,1600,2,beautiful
pre2013_164536,2006,1600,2,beautiful
5449574600,2016,4537,2,beautiful
pre2013_164722,2006,2650,2,beautiful
pre2013_21791,2012,1750,1,beautiful
5587558181,2016,4725,2,beautiful
5587545052,2016,4503,2,beautiful
pre2013_121650,2004,3995,3,beautiful
5439685592,2016,4537,2,beautiful
5313123250,2015,3100,1,beautiful
pre2013_35822,2011,2195,1,beautiful
5449573928,2016,3915,2,beautiful
5291196572,2015,3595,1,beautiful
5830558789,2016,8000,3,beautiful
5460197872,2016,3915,2,beautiful
pre2013_46566,2011,2385,1,beautiful
pre2013_80822,2007,4500,3,beautiful
5359327748,2016,7500,4,beautiful
4988560090,2015,4200,0,beautiful
4988547123,2015,4800,2,beautiful
pre2013_52988,2012,1850,2,beautiful
5639362160,2016,4995,2,beautiful
4622788781,2014,4550,1,beautiful
5171055658,2015,4200,2,beautiful
4645045056,2014,2900,1,beautiful
5763389015,2016,4300,3,beautiful
5791319519,2016,8500,4,beautiful
pre2013_79669,2006,4800,4,beautiful
4645082930,2014,4650,1,beautiful
pre2013_5573,2008,3810,3,beautiful
pre2013_162297,2006,5500,4,beautiful
pre2013_137861,2005,4900,2,beautiful
5439466705,2016,3915,2,beautiful
4622887046,2014,4450,1,beautiful
4632118370,2014,7800,4,beautiful
pre2013_67851,2012,3750,3,beautiful
5416593860,2016,3121,2,beautiful
pre2013_72233,2012,2590,1,beautiful
4262911417,2013,3525,2,beautiful
5481469306,2016,4503,2,beautiful
pre2013_48301,2012,2010,1,beautiful
5615227225,2016,1800,1,beautiful
pre2013_13877,2012,2085,1,beautiful
5088634199,2015,4995,0,beautiful
4678004481,2014,4550,2,beautiful
pre2013_87375,2003,2000,3,beautiful
3506425450,2013,2976,2,beautiful
5417287343,2016,4596,3,beautiful
5481333283,2016,3915,2,beautiful
4988554637,2015,3150,0,beautiful
3848516795,2013,3300,3,beautiful
4645023840,2014,4550,2,beautiful
5413736687,2016,4866,3,beautiful
pre2013_49456,2012,1900,1,beautiful
pre2013_163223,2006,1695,1,beautiful
5055022219,2015,9000,3,beautiful
pre2013_77773,2009,2800,2,beautiful
5404474558,2016,4295,3,beautiful
pre2013_53621,2012,2185,1,beautiful
pre2013_50786,2012,1850,1,beautiful
5470742024,2016,4802,2,beautiful
5302347307,2015,3688,2,beautiful
pre2013_162439,2006,5500,4,beautiful
5302342030,2015,6195,3,beautiful
5570843553,2016,4180,2,beautiful
pre2013_34863,2011,2500,1,beautiful
pre2013_34849,2011,2100,1,beautiful
5269381841,2015,4725,2,beautiful
5629200549,2016,3500,2,beautiful
5280276354,2015,4703,1,beautiful
5413717588,2016,4331,2,beautiful
3812465792,2013,3018,2,beautiful
pre2013_87579,2003,1360,1,beautiful
pre2013_131764,2004,1800,2,beautiful
5819603414,2016,4795,2,beautiful
5819605175,2016,8200,3,beautiful
pre2013_142010,2005,4000,3,beautiful
